text,label
áo sơ_mi việt_tiến từ 1 tỉ đến khoảng 10 triệu còn không nhỉ,1
váy vl từ 1 tỉ đến khoảng 10 tr 500 k còn không nhỉ,1
áo thun việt_tiến từ 10 triệu rưỡi đến khoảng 10 triệu rưỡi còn không nhỉ,1
áo sơ_mi dg từ 10 k đến khoảng 3 tr 8 còn không nhỉ,1
áo sơ_mi việt_tiến từ 10 tr 500 k đến khoảng 10 triệu 500 nghìn còn không nhỉ,1
quần việt_tiến từ 10 triệu rưỡi đến khoảng 10 triệu còn không nhỉ,1
quần vl từ 1 tỉ đến khoảng 10 triệu rưỡi còn không nhỉ,1
áo thun việt_tiến từ 10 tr 500 k đến khoảng 10 k còn không nhỉ,1
áo thun việt_tiến từ 3 tr 8 đến khoảng 5 triệu 9 còn không nhỉ,1
áo dg từ 1 tỉ đến khoảng 1 tỉ còn không nhỉ,1
áo việt_tiến từ 10 k đến khoảng 5 triệu 9 còn không nhỉ,1
áo sơ_mi vl từ 5 triệu 9 đến khoảng 10 triệu còn không nhỉ,1
quần_bò việt_tiến từ 1 tỉ đến khoảng 1 tỉ còn không nhỉ,1
váy versar từ 10 triệu 500 nghìn đến khoảng 5 triệu 9 còn không nhỉ,1
áo sơ_mi vl từ 10 tr 500 k đến khoảng 8 tr còn không nhỉ,1
áo sơ_mi việt_tiến từ 10 k đến khoảng 10 triệu rưỡi còn không nhỉ,1
áo dg từ 10 triệu 500 nghìn đến khoảng 10 tr 500 k còn không nhỉ,1
áo sơ_mi dg từ 1 tỉ đến khoảng 3 tr 8 còn không nhỉ,1
áo dg từ 1 tỉ đến khoảng 10 tr 500 k còn không nhỉ,1
áo sơ_mi dg từ 1 tỉ đến khoảng 5 triệu 9 còn không nhỉ,1
váy versar từ 5 triệu 9 đến khoảng 1 tỉ còn không nhỉ,1
áo thun dg từ 10 triệu đến khoảng 10 triệu còn không nhỉ,1
áo thun vl từ 3 tr 8 đến khoảng 10 triệu rưỡi còn không nhỉ,1
áo việt_tiến từ 10 tr 500 k đến khoảng 10 triệu 500 nghìn còn không nhỉ,1
váy việt_tiến từ 1 tỉ đến khoảng 10 triệu còn không nhỉ,1
quần dg từ 10 triệu rưỡi đến khoảng 10 k còn không nhỉ,1
áo thun versar từ 8 tr đến khoảng 10 triệu rưỡi còn không nhỉ,1
quần versar từ 10 tr 500 k đến khoảng 10 k còn không nhỉ,1
áo thun việt_tiến từ 5 triệu 9 đến khoảng 10 tr 500 k còn không nhỉ,1
áo sơ_mi dg từ 10 triệu 500 nghìn đến khoảng 10 triệu rưỡi còn không nhỉ,1
quần_bò vl từ 1 tỉ đến khoảng 5 triệu 9 còn không nhỉ,1
áo vl từ 5 triệu 9 đến khoảng 3 tr 8 còn không nhỉ,1
áo thun versar từ 8 tr đến khoảng 10 triệu rưỡi còn không nhỉ,1
áo sơ_mi vl từ 10 triệu 500 nghìn đến khoảng 3 tr 8 còn không nhỉ,1
quần versar từ 3 tr 8 đến khoảng 10 tr 500 k còn không nhỉ,1
quần versar từ 10 triệu rưỡi đến khoảng 1 tỉ còn không nhỉ,1
áo sơ_mi vl từ 10 tr 500 k đến khoảng 1 tỉ còn không nhỉ,1
áo sơ_mi việt_tiến từ 10 triệu đến khoảng 5 triệu 9 còn không nhỉ,1
váy versar từ 10 triệu đến khoảng 10 tr 500 k còn không nhỉ,1
quần vl từ 5 triệu 9 đến khoảng 10 triệu rưỡi còn không nhỉ,1
áo sơ_mi dg từ 10 triệu đến khoảng 8 tr còn không nhỉ,1
áo vl từ 8 tr đến khoảng 10 triệu 500 nghìn còn không nhỉ,1
áo sơ_mi dg từ 10 triệu 500 nghìn đến khoảng 10 tr 500 k còn không nhỉ,1
áo thun versar từ 10 triệu đến khoảng 8 tr còn không nhỉ,1
áo sơ_mi việt_tiến từ 10 triệu rưỡi đến khoảng 8 tr còn không nhỉ,1
áo sơ_mi versar từ 5 triệu 9 đến khoảng 10 tr 500 k còn không nhỉ,1
áo thun vl từ 10 triệu rưỡi đến khoảng 10 k còn không nhỉ,1
quần_bò dg từ 10 k đến khoảng 10 tr 500 k còn không nhỉ,1
áo sơ_mi vl từ 1 tỉ đến khoảng 3 tr 8 còn không nhỉ,1
quần việt_tiến từ 10 triệu 500 nghìn đến khoảng 8 tr còn không nhỉ,1
váy vl từ 5 triệu 9 đến khoảng 1 tỉ còn không nhỉ,1
áo versar từ 5 triệu 9 đến khoảng 8 tr còn không nhỉ,1
áo việt_tiến từ 1 tỉ đến khoảng 8 tr còn không nhỉ,1
áo thun việt_tiến từ 10 tr 500 k đến khoảng 10 tr 500 k còn không nhỉ,1
quần_bò versar từ 10 triệu đến khoảng 10 tr 500 k còn không nhỉ,1
áo việt_tiến từ 3 tr 8 đến khoảng 8 tr còn không nhỉ,1
váy vl từ 1 tỉ đến khoảng 8 tr còn không nhỉ,1
váy dg từ 10 k đến khoảng 3 tr 8 còn không nhỉ,1
áo sơ_mi vl từ 10 triệu rưỡi đến khoảng 10 k còn không nhỉ,1
áo thun việt_tiến từ 10 tr 500 k đến khoảng 1 tỉ còn không nhỉ,1
áo thun dg từ 5 triệu 9 đến khoảng 10 triệu còn không nhỉ,1
áo vl từ 10 triệu đến khoảng 10 triệu 500 nghìn còn không nhỉ,1
quần_bò versar từ 10 triệu 500 nghìn đến khoảng 1 tỉ còn không nhỉ,1
áo thun vl từ 3 tr 8 đến khoảng 1 tỉ còn không nhỉ,1
áo sơ_mi dg từ 3 tr 8 đến khoảng 10 triệu còn không nhỉ,1
quần_bò vl từ 10 triệu rưỡi đến khoảng 3 tr 8 còn không nhỉ,1
váy vl từ 10 tr 500 k đến khoảng 10 triệu rưỡi còn không nhỉ,1
áo thun việt_tiến từ 10 triệu rưỡi đến khoảng 5 triệu 9 còn không nhỉ,1
áo thun vl từ 8 tr đến khoảng 10 triệu rưỡi còn không nhỉ,1
áo sơ_mi versar từ 10 triệu đến khoảng 10 triệu còn không nhỉ,1
áo sơ_mi versar từ 10 k đến khoảng 10 triệu rưỡi còn không nhỉ,1
quần_bò việt_tiến từ 1 tỉ đến khoảng 10 tr 500 k còn không nhỉ,1
quần versar từ 10 triệu rưỡi đến khoảng 3 tr 8 còn không nhỉ,1
quần versar từ 8 tr đến khoảng 5 triệu 9 còn không nhỉ,1
﻿Rộng rãi KS mới nhưng rất vắng. Các dịch vụ chất lượng chưa cao và thiếu.,0
"Địa điểm thuận tiện, trong vòng bán kính 1,5km nhiều quán ăn ngon",0
"Phục vụ, view đẹp, vị trí",0
"thuận tiện , sạch sẽ , vui vẻ hài lòng",0
Vị trí đẹp; Có quán bar view đẹp; Nhân viên thân thiện,0
- Co view huong Ho tay- sach se-nhan vien tan tinh,0
"Phòng ốc sạch, giường thoải mái, nhân viên thân thiện.",0
"gần Hồ Tây, view nhìn ra hồ lãng mạn, đi bộ dọc Hồ Tây ăn các món Hà Nội Phòng sạch đẹp, tiện nghi, có view nhìn ra Hồ Tây rất tuyệt.Phí thuê xe ô tô của khách sạn đi Yên tử, chùa Hương giá cáo hơn bên ngoài khá nhiều",0
Hình thức không thể quyết định nội dung.H&atildey đến để tận hưởng & cảm nhận.Với tôi: Tuyệt vời!,0
"Tôi ở đây lần này là lần thứ 4. Khi nhận phòng trong phòng khá nhiều bụi. Tối khi đi ngủ đi mở chăn ra thì trên drap rất nhiều kiến vàng nhỏ nhỏ. Vì ở tầng 9 nên những vật dụng trong phòng tắm hay trà, cafe ngày nào cũng có thứ thiếu. Nhân viên lễ tân nhiệt tình, dễ chịu.",0
"Tôi ở đây lần thứ 2 và có ý định sẽ ở thêm nhiều lần nữa... Tuy nhiên khi check in chẳng biết thế nào mà chẳng ai quan tâm, cho tôi 1 mình khiêng hết hành lý lên phòng...hic... lần trước có người mang hành lý từ xe lên phòng... nhưng nhìn chung nhân viên khác vẫn rất dễ thương...",0
"Tôi đã ở tại Khách sạn 1 ngày tại phòng Premium sử dụng khuyến m&atildei của Chudu24. So với mức giá được khuyến m&atildei thì khi vào phòng tôi rất ngỡ ngàng. Sạch, đẹp, và view rất đẹp. Thái độ phục vụ của nhân viên cũng rất tốt.Chắc chắn tôi sẽ sử dụng lại dịch vụ của khách sạn trong năm nay.",0
"Tôi cảm thấy rất hài lòng khi ở khách sạn, có đội ngũ nhân viên phục vụ rất tốt, nhiệt tình và thân thiện. Phòng ở đây rất rộng tạo cho tôi cảm giác thoải mái. Nhân viên luôn ân cần và giúp đỡ tôi những thứ tôi yêu cầu. Lần sau nếu có đi du lịch thì tôi cũng sẽ nhờ Mytour đặt phòng ở khách sạn này.",0
"Minh rất hài lòng về chất lượng khách sạn cũng như cách phục vụ tận tình của nhân viên. Phòng rộng, sạch sẽ và tiện nghi. Vi trí Khách sạn cũng ngay trung tâm, tiện cho mình đi lại và di chuyển. Mình đã có một chuyến đi rất tuyệt vời.",0
"Khách sạn rất đẹp, tôi hoàn toàn hài lòng với tất cả mọi dịch vụ ở đây, từ chất lượng phòng cho đến cách phục vụ của nhân viên đều tốt, giá cả lại hợp lý, không có điểm nào đáng để phàn nàn trong thời gian tôi nghỉ ngơi ở đây.",0
"Khách sạn không nằm ở trung tâm thành phố mà nằm gần phía đường vành đai. Tuy nhiên khách sạn có vị trí khá đẹp, tọa lạc ngay trên con đường chạy vòng quanh hồ Tây. Khách sạn có phòng hướng biển rộng và thoáng. Đồ ăn ngon và phong phú. Xung quanh khách sạn có nhiều món ngon và dịch vụ giải trí để du khách lựa chọn.",0
"Chúng tôi đã có một kỳ nghỉ 2 đêm tại khách sạn này, thật tuyệt vời. Khi chúng tôi ở đây, chúng tôi đã nâng cấp lên một phòng cao cấp hơn, là một căn phòng lớn đẹp có cửa sổ nhìn ra hồ. Với vị trí tốt, hơi xa trung tâm thành phố 1 chút, nhưng cũng có rất nhiều hãng taxi quanh đây. Nó rất gần với bảo tàng dân tộc học, và gần sân bay. Các nhân viên đã rất rất tốt và nhiệt tình. Các bữa ăn sáng ngon với nhiều lựa chọn",0
"Phòng sạch đẹp, tiện nghi, có view nhìn ra Hồ Tây rất tuyệt. Khách sạn ngay mặt đường, rất tiện bắt taxi. Bữa sáng ngon, nhiều món để lựa chọn.",0
Khách sạn không có gì là đặc biệt với tôi . Tuy nhiên dịch vụ cũng như chất lượng khách sạn xứng đáng với số tiền tôi bỏ ra.Vì vậy tôi hài lòng với những gì trải qua 2 đêm ở khách sạn.,0
"Tôi đi du lịch với một người bạn đến Hạ Long, Hải Phòng và điểm cuối cùng của chúng tôi tại Hà Nội. Chúng tôi đến khách sạn khoảng 2:30 và chúng tôi kiểm tra tại phòng 601, 602. Chúng tôi rất ấn tượng bởi các dịch vụ được cung cấp. Có thể thấy rằng Chủ khách sạn đã rất đầu tư vào việc trang trí khách sạn với các loại đá cẩm thạch được nhập khẩu từ nước ngoài. Tôi đánh giá cao sự sạch sẽ của các phòng trong khách sạn. Khách sạn có 1 nhà hàng tại tầng 11 với 1 view rất đẹp. Nhà hàng phục vụ thức ăn rất tốt và chúng tôi nhận được một đề nghị từ các đầu bếp đó là thử các món lẩu đặc biệt với thịt bò trộn & gà (như Nhật Bản Sabu Sabu, Trung Quốc). Ngoài ra chúng tôi cũng rất ấn tượng với món Phở ở đây. Khi ở tại khách sạn chúng tôi đã có nhiều trải nghiệm thú vị",0
"Nếu bạn đang tìm kiếm một khách sạn cao cấp thì tôi khuyên bạn nên chọn khách sạn này.Phải thừa nhận rằng nó xa khu Phố Cổ nhưng lại gần Hồ Tây,rất rộng và thoáng mát. Phòng sạch sẽ, có ban công,tv màn hình phẳng, bồn tắm... Đường phố khá ồn ào từ sáng sớm. Các nhà hàng trên tầng thượng có 1 cảnh quan tuyệt vời, các món ăn rất tốt. Dịch vụ massage, rất, rất thoải mái và tuyệt vời cùng một mức giá hợp lý. Người phụ nữ ở quầy lễ tân thật sự chuyên nghiệp khi chị sắp xếp vé tàu, vé máy bay , thậm chí chị còn chỉ các nhà hàng, các điểm du lịch nổi tiếng ở Hà Nội cho chúng tôi.",0
"Khách sạn Sunset Westlake Hà Nội nói chung là tốt. Tuy nhiên, bữa sáng tại khách sạn chưa phong phú! Phòng view đẹp, nhân viên nhiệt tình!",0
"Minh rat thich dia diem ks , pho g minh nhin ra vua co bien , co nui , di bo doc duong bien rat mat va co nhieu hang quan vui nhon , gia ca chap nhan dc , noi chung minh rat thich va se la tuyet voi neu nhu minh duoc phuc vu khan lau khong bi rach , cu ( minh nghi kai 3 ngay nhung co den 2 ngay la dc phuc vu khan o the goi la khan cua ks 3 sao that dang tiec , )",0
"Đối với khách sạn: Vị trí tốt, gần các khu siêu thị, chợ... Nhân viên phục vụ tốt từ tiếp tân đến phục vụ phòng. Phòng sạch sẽ.Đối với dịch vụ của Chudu24: dịch vụ tốt, chuyên nghiệp, nhân viên vui vẻ, phong cách làm việc tốt.",0
"Dịch vụ tốt, thái độ phục vụ tốt.",0
"Mình vừa đi Đà Nẵng và ở Khách Sạn Công đoàn Thanh Bình. Nói chung là khách sạn cũ, phòng nhỏ, phòng vệ sinh cũ, bẩn. Lễ tân không nhiệt tình thân thiện. Phục vụ phòng rất vô ý thức, nói cười to, dọn phòng không sạch và có hôm quên luôn dọn phòng. Nói chung mình sẽ không ở khách sạn Công đoàn Thanh Bình nếu lần sau tới Đà Nẵng.",0
"Giá cả khá mềm, hợp với túi tiền. Phòng sạch, gọn gàng. Tôi khá hài lòng với Khách sạn này trong kỳ nghỉ vừa rồi. Rất cảm ơn Mytour đã hỗ trợ.",0
"Hơi xa trung tâm, bãi biển không được đẹp lắm. Tiện nghi khách sạn đầy đủ. Nhân viện thân thiện vui vẻ. Xung quanh khách sạn khá yên tĩnh, không đông vui cho lắm",0
"Tôi khá hài lòng khi nghỉ tại đây. Nhân viên phục vụ tốt, linh động và dễ thương. Khách sạn ở vị trí trung tâm, chất lượng phòng khá thoải mái và dễ chịu.",0
"Tôi rất thích khuôn viên khách sạn rộng rãi , từ sảnh đón cho đến bãi đậu xe , đó là điều kiện đầu tiên để tôi chọn đặt phòng. Tuy nhiên, khách sạn chưa đủ tiêu chuẩn 3 sao.",0
"Chúng tôi rất vui khi nhân viên phục vụ khách sạn ở đây phục vụ rất nhiệt tình, tất cả hài lòng với giá phòng hợp lý và có buổi ăn sáng buffet.",0
"Giá rẻ, miễn phí wifi và ăn sáng với buffet. Wifi khá nhanh, xem video hay nghe nhạc vô tư. Phòng cũng thường, sàn hơi nhám chân. Chăn bẩn, nếu bạn không mặc áo thì sáng có thể bị ngứa.",0
"Vị trí không gần trung tâm lắm, gần bờ biển nhưng lại bị chắn bởi hàng rào dự án nên ko nhìn đc ra biển. Phòng rộng rãi sạch sẽ, trong khi giá phòng khá mềm. Không nên ăn hải sản ở trên đg Nguyễn Tất Thành, vì khu đấy gần biển, chuyên bán cho khách du lịch. Hải sản vừa rẻ vừa ngon là ở bên bờ sông Hàn, khu vực quanh đg Trần Hưng Đạo",0
"Gia đinh tôi nghỉ ngay dịp lễ Pháo hoa ở Đà nẵng, lúc đầu khách sạn xếp phòng cho tôi ko hài lòng lắm, vì có mùi và cạnh nhà bếp rất ồn. sau đó, chúng tôi yêu cầu khách sạn đổi phòng khá đẹp và mới, tôi rất hài lòng. Cảm ơn dịch vụ tiện ích của khách sạn.",0
"Địa điem tiện lợi, hành lang và sảnh t1 rộng. Tiện nghi phòng khá ổn Nhìn chung khá hài lòng so voi múc giá. Nvien phuc vu an sang k thân thiện",0
"Có sân để xe, bữa sáng đa dạng, giá hợp lý Khách sạn đẹp, có sân rộng để xe, giá cả cực kỳ hợp lý. Tôi thấy KS là này là một lựa chọn hợp lý khi đi du lịch hoặc công tác.",0
"phong sach se, tien nghi, nhan vien than thien Gia dinh o rat thoai mai, vui ve, khach san sach se, tien nghi; nhin chung kha hai long",0
Nhân viên tốt thưc ăn ngon phòng rộng rãi,0
"Phòng rộng, sạch sẽ, nhân viên thân thiện Vị trí không gần trung tâm lắm, gần bờ biển nhưng lại bị chắn bởi hàng rào dự án nên ko nhìn đc ra biển. Phòng rộng rãi sạch sẽ, trong khi giá phòng khá mềm. Lời khuyên về nhà hàng: Không nên ăn hải sản ở trên đg Nguyễn Tất Thành, vì khu đấy gần biển, chuyên bán cho khách du lịch. Hải sản vừa rẻ vừa ngon là ở bên bờ sông Hàn, khu vực quanh đg Trần Hưng Đạo",0
"Vị trí thuận lợi Kỳ nghỉ trải qua rất thoải mái, vui vẻ, hy vọng sẽ gặp lại trong kỳ nghỉ tới của gia đình Lời khuyên: Thật tuyệt khi chọn ĐN là nơi nghỉ ngơi",0
"không có gì ưu điểm Quá tệ.Dù chúng tôi đã đặt phòng tốt, nhưng khi tôi đến đã giao 2 phòng dưới tầng hầm. ẩm mốc hôi hám, hoàn toàn không giống như hình đã đăng trên web agoda. Tôi không đồng ý, và cả tiếng sau họ đồng ý đổi cho tôi phòng khác (giống hình đăng ký trên web agoda) nhưng tôi phải bù thêm 2 phòng đồng cho 1 đêm.",0
